timestamp,date,close,capital,total_equity,n_pos,trend_1h,trend_d,rsi,atr,peak,dd,month
2024-04-18 17:00:00,2024-04-18,62782.75,10479.332727578305,10479.332727578305,0,neutral,neutral,57.22459279566421,770.8764285714273,10479.332727578305,0.0,2024-04
2024-04-18 18:00:00,2024-04-18,63104.68,10479.332727578305,10479.332727578305,0,neutral,neutral,63.37723544561154,798.7321428571419,10479.332727578305,0.0,2024-04
2024-04-18 19:00:00,2024-04-18,63477.04,10479.332727578305,10479.332727578305,0,bullish,neutral,72.78076466953448,774.2957142857132,10479.332727578305,0.0,2024-04
2024-04-18 20:00:00,2024-04-18,63490.98,10479.332727578305,10479.332727578305,0,bullish,neutral,72.45794795608347,763.4992857142845,10479.332727578305,0.0,2024-04
2024-04-18 21:00:00,2024-04-18,63473.28,10479.332727578305,10479.332727578305,0,bullish,neutral,72.05142000689803,770.0399999999988,10479.332727578305,0.0,2024-04
2024-04-18 22:00:00,2024-04-18,63499.73,10479.332727578305,10479.332727578305,0,bullish,neutral,71.32713287097307,755.9607142857136,10479.332727578305,0.0,2024-04
2024-04-18 23:00:00,2024-04-18,63470.08,10479.332727578305,10479.332727578305,0,bullish,neutral,69.09231384372433,748.7964285714277,10479.332727578305,0.0,2024-04
2024-04-19 00:00:00,2024-04-19,62711.08,10479.332727578305,10479.332727578305,0,bullish,neutral,58.271867669448675,776.6464285714277,10479.332727578305,0.0,2024-04
2024-04-19 01:00:00,2024-04-19,61022.0,10479.332727578305,10479.332727578305,0,neutral,neutral,37.46990557425856,841.3971428571422,10479.332727578305,0.0,2024-04
2024-04-19 02:00:00,2024-04-19,61359.58,10479.332727578305,10479.332727578305,0,neutral,neutral,43.0254138210715,887.1485714285706,10479.332727578305,0.0,2024-04
2024-04-19 03:00:00,2024-04-19,61785.14,10479.332727578305,10479.332727578305,0,bearish,neutral,41.61281769257013,889.427142857142,10479.332727578305,0.0,2024-04
2024-04-19 04:00:00,2024-04-19,62439.49,10479.332727578305,10479.332727578305,0,bearish,neutral,38.04090692769849,862.8114285714281,10479.332727578305,0.0,2024-04
2024-04-19 05:00:00,2024-04-19,62073.38,10479.332727578305,10479.332727578305,0,bearish,neutral,37.724822157525786,874.2271428571429,10479.332727578305,0.0,2024-04
2024-04-19 06:00:00,2024-04-19,64624.37,10479.332727578305,10479.332727578305,0,bullish,neutral,56.53740321468707,1057.0992857142858,10479.332727578305,0.0,2024-04
2024-04-19 07:00:00,2024-04-19,64547.18,10479.332727578305,10479.332727578305,0,bullish,neutral,61.54446085980217,1057.0,10479.332727578305,0.0,2024-04
2024-04-19 08:00:00,2024-04-19,64639.02,10479.332727578305,10479.332727578305,0,bullish,neutral,60.350657060351764,1063.564285714286,10479.332727578305,0.0,2024-04
2024-04-19 09:00:00,2024-04-19,64775.93,10479.332727578305,10479.332727578305,0,bullish,neutral,59.04979550884741,1061.6621428571432,10479.332727578305,0.0,2024-04
2024-04-19 10:00:00,2024-04-19,64777.7,10479.332727578305,10479.332727578305,0,bullish,neutral,58.98023221079273,1092.22,10479.332727578305,0.0,2024-04
2024-04-19 11:00:00,2024-04-19,64870.74,10479.332727578305,10479.332727578305,0,bullish,neutral,59.65160673634665,1109.7914285714287,10479.332727578305,0.0,2024-04
2024-04-19 12:00:00,2024-04-19,64965.19,10479.332727578305,10479.332727578305,0,bullish,neutral,60.02706800664463,1122.768571428571,10479.332727578305,0.0,2024-04
2024-04-19 13:00:00,2024-04-19,64903.71,10479.332727578305,10479.332727578305,0,bullish,neutral,59.766736836356905,1147.2728571428565,10479.332727578305,0.0,2024-04
2024-04-19 14:00:00,2024-04-19,64452.12,10479.332727578305,10479.332727578305,0,bullish,neutral,62.37951404589809,1170.821428571428,10479.332727578305,0.0,2024-04
2024-04-19 15:00:00,2024-04-19,64437.17,10479.332727578305,10479.332727578305,0,bullish,neutral,81.87095100421345,1043.4885714285706,10479.332727578305,0.0,2024-04
2024-04-19 16:00:00,2024-04-19,64005.76,10479.332727578305,10479.332727578305,0,bullish,neutral,74.26957759497984,988.9692857142852,10479.332727578305,0.0,2024-04
2024-04-19 17:00:00,2024-04-19,64627.8,10479.332727578305,10479.332727578305,0,bullish,neutral,75.16465655826977,982.6135714285712,10479.332727578305,0.0,2024-04
2024-04-19 18:00:00,2024-04-19,64202.63,10479.332727578305,10479.332727578305,0,bullish,neutral,66.26831077662919,949.9507142857141,10479.332727578305,0.0,2024-04
2024-04-19 19:00:00,2024-04-19,64325.25,10479.332727578305,10479.332727578305,0,bullish,neutral,71.75530630184801,911.3135714285709,10479.332727578305,0.0,2024-04
2024-04-19 20:00:00,2024-04-19,64044.11,10479.332727578305,10479.332727578305,0,bullish,neutral,40.0147990087913,733.7107142857136,10479.332727578305,0.0,2024-04
2024-04-19 21:00:00,2024-04-19,64398.32,10479.332727578305,10479.332727578305,0,bullish,neutral,47.66136076563751,691.3114285714281,10479.332727578305,0.0,2024-04
2024-04-19 22:00:00,2024-04-19,64012.5,10479.332727578305,10479.332727578305,0,bullish,neutral,40.989472473089485,655.1078571428562,10479.332727578305,0.0,2024-04
2024-04-19 23:00:00,2024-04-19,63818.01,10479.332727578305,10479.332727578305,0,bullish,neutral,36.447775721652306,706.2671428571417,10479.332727578305,0.0,2024-04
2024-04-20 00:00:00,2024-04-20,63444.51,10479.332727578305,10479.332727578305,0,bullish,neutral,32.933682547717254,709.9885714285707,10479.332727578305,0.0,2024-04
2024-04-20 01:00:00,2024-04-20,63656.0,10479.332727578305,10479.332727578305,0,bullish,neutral,34.90766233635941,704.8628571428562,10479.332727578305,0.0,2024-04
2024-04-20 02:00:00,2024-04-20,63834.02,10479.332727578305,10479.332727578305,0,bullish,neutral,36.23187347397571,697.1285714285706,10479.332727578305,0.0,2024-04
2024-04-20 03:00:00,2024-04-20,63956.0,10479.332727578305,10479.332727578305,0,bullish,neutral,38.632290814514334,671.5649999999993,10479.332727578305,0.0,2024-04
2024-04-20 04:00:00,2024-04-20,64133.07,10479.332727578305,10479.332727578305,0,bullish,neutral,45.903218102096766,622.1249999999994,10479.332727578305,0.0,2024-04
2024-04-20 05:00:00,2024-04-20,64159.0,10479.332727578305,10479.332727578305,0,bullish,neutral,46.4381839180963,614.1635714285715,10479.332727578305,0.0,2024-04
2024-04-20 06:00:00,2024-04-20,64046.07,10479.332727578305,10479.332727578305,0,bullish,neutral,50.561982595389,561.0564285714287,10479.332727578305,0.0,2024-04
2024-04-20 07:00:00,2024-04-20,63961.22,10479.332727578305,10479.332727578305,0,bullish,neutral,39.06966371726056,515.2185714285713,10479.332727578305,0.0,2024-04
2024-04-20 08:00:00,2024-04-20,63729.45,10479.332727578305,10479.332727578305,0,bullish,neutral,41.715514283092624,497.3942857142855,10479.332727578305,0.0,2024-04
2024-04-20 09:00:00,2024-04-20,63615.01,10479.332727578305,10479.332727578305,0,bullish,neutral,37.529322526705435,511.1657142857143,10479.332727578305,0.0,2024-04
2024-04-20 10:00:00,2024-04-20,63567.28,10479.332727578305,10479.332727578305,0,bullish,neutral,40.88010618803343,493.1028571428573,10479.332727578305,0.0,2024-04
2024-04-20 11:00:00,2024-04-20,63707.17,10479.332727578305,10479.332727578305,0,bullish,neutral,35.60050168545905,490.639285714286,10479.332727578305,0.0,2024-04
2024-04-20 12:00:00,2024-04-20,63824.08,10479.332727578305,10479.332727578305,0,bullish,neutral,45.579070858721856,481.03000000000037,10479.332727578305,0.0,2024-04
2024-04-20 13:00:00,2024-04-20,63875.53,10479.332727578305,10479.332727578305,0,bullish,neutral,51.44670918928339,415.23714285714334,10479.332727578305,0.0,2024-04
2024-04-20 14:00:00,2024-04-20,63935.33,10479.332727578305,10479.332727578305,0,bullish,neutral,64.65781897668788,371.9071428571432,10479.332727578305,0.0,2024-04
2024-04-20 15:00:00,2024-04-20,64808.35,10479.332727578305,10479.332727578305,0,bullish,neutral,74.66724320246914,406.43642857142913,10479.332727578305,0.0,2024-04
2024-04-20 16:00:00,2024-04-20,64739.24,10479.332727578305,10479.332727578305,0,bullish,neutral,70.3248491162081,402.90500000000037,10479.332727578305,0.0,2024-04
2024-04-20 17:00:00,2024-04-20,65200.0,10479.332727578305,10479.332727578305,0,bullish,neutral,74.24327463494616,431.84071428571457,10479.332727578305,0.0,2024-04
2024-04-20 18:00:00,2024-04-20,64964.09,10479.332727578305,10479.332727578305,0,bullish,neutral,65.83196799386837,433.3228571428569,10479.332727578305,0.0,2024-04
2024-04-20 19:00:00,2024-04-20,64866.44,10479.332727578305,10479.332727578305,0,bullish,neutral,63.11910749119573,429.4164285714282,10479.332727578305,0.0,2024-04
2024-04-20 20:00:00,2024-04-20,64727.64,10479.332727578305,10479.332727578305,0,bullish,neutral,62.519240730435946,438.40999999999934,10479.332727578305,0.0,2024-04
2024-04-20 21:00:00,2024-04-20,64725.98,10479.332727578305,10479.332727578305,0,bullish,neutral,64.49012846258282,435.95499999999964,10479.332727578305,0.0,2024-04
2024-04-20 22:00:00,2024-04-20,64613.51,10479.332727578305,10479.332727578305,0,bullish,neutral,67.54365772341075,428.5649999999997,10479.332727578305,0.0,2024-04
2024-04-20 23:00:00,2024-04-20,64940.59,10479.332727578305,10479.332727578305,0,bullish,neutral,74.25811788126073,419.57142857142804,10479.332727578305,0.0,2024-04
2024-04-21 00:00:00,2024-04-21,64759.98,10479.332727578305,10479.332727578305,0,bullish,neutral,70.81413692965785,415.8142857142853,10479.332727578305,0.0,2024-04
2024-04-21 01:00:00,2024-04-21,64946.0,10479.332727578305,10479.332727578305,0,bullish,neutral,71.2765993988495,415.5421428571421,10479.332727578305,0.0,2024-04
2024-04-21 02:00:00,2024-04-21,65297.99,10479.332727578305,10479.332727578305,0,bullish,neutral,73.42268611363001,422.4357142857137,10479.332727578305,0.0,2024-04
2024-04-21 03:00:00,2024-04-21,65170.0,10479.332727578305,10479.332727578305,0,bullish,neutral,70.08256615994512,447.61928571428507,10479.332727578305,0.0,2024-04
2024-04-21 04:00:00,2024-04-21,65056.0,10479.332727578305,10479.332727578305,0,bullish,neutral,67.09865825261784,455.70571428571355,10479.332727578305,0.0,2024-04
2024-04-21 05:00:00,2024-04-21,65027.81,10479.332727578305,10479.332727578305,0,bullish,neutral,54.51147913031762,390.6942857142848,10479.332727578305,0.0,2024-04
2024-04-21 06:00:00,2024-04-21,65048.01,10479.332727578305,10479.332727578305,0,bullish,neutral,56.47770136738144,372.5057142857134,10479.332727578305,0.0,2024-04
2024-04-21 07:00:00,2024-04-21,65150.66,10479.332727578305,10479.332727578305,0,bullish,neutral,48.781860736083914,343.60499999999956,10479.332727578305,0.0,2024-04
2024-04-21 08:00:00,2024-04-21,64926.83,10479.332727578305,10479.332727578305,0,bullish,neutral,49.07458000930464,331.3199999999997,10479.332727578305,0.0,2024-04
2024-04-21 09:00:00,2024-04-21,64900.32,10479.332727578305,10479.332727578305,0,bullish,neutral,50.87229660140507,332.4164285714282,10479.332727578305,0.0,2024-04
2024-04-21 10:00:00,2024-04-21,64954.51,10479.332727578305,10479.332727578305,0,bullish,neutral,56.10722573068749,317.5471428571426,10479.332727578305,0.0,2024-04
2024-04-21 11:00:00,2024-04-21,65234.01,10479.332727578305,10479.332727578305,0,bullish,neutral,61.89637650272492,337.77499999999935,10479.332727578305,0.0,2024-04
2024-04-21 12:00:00,2024-04-21,65004.24,10479.332727578305,10479.332727578305,0,bullish,neutral,58.673136428779046,353.3757142857139,10479.332727578305,0.0,2024-04
2024-04-21 13:00:00,2024-04-21,64882.0,10479.332727578305,10479.332727578305,0,bullish,neutral,48.56936352667258,359.8614285714284,10479.332727578305,0.0,2024-04
2024-04-21 14:00:00,2024-04-21,64893.5,10479.332727578305,10479.332727578305,0,bullish,neutral,53.553748043695144,352.34857142857123,10479.332727578305,0.0,2024-04
2024-04-21 15:00:00,2024-04-21,65043.69,10479.332727578305,10479.332727578305,0,bullish,neutral,52.65065798395136,344.46071428571406,10479.332727578305,0.0,2024-04
2024-04-21 16:00:00,2024-04-21,64578.37,10479.332727578305,10479.332727578305,0,bullish,neutral,31.60555805486294,372.6335714285711,10479.332727578305,0.0,2024-04
2024-04-21 17:00:00,2024-04-21,64822.0,10479.332727578305,10479.332727578305,0,bullish,neutral,41.60118162683273,354.3135714285714,10479.332727578305,0.0,2024-04
2024-04-21 18:00:00,2024-04-21,64772.0,10479.332727578305,10479.332727578305,0,bullish,neutral,42.92730061957844,348.2000000000002,10479.332727578305,0.0,2024-04
2024-04-21 19:00:00,2024-04-21,64538.0,10479.332727578305,10479.332727578305,0,bullish,neutral,38.935998156765784,353.0185714285721,10479.332727578305,0.0,2024-04
2024-04-21 20:00:00,2024-04-21,64646.17,10479.332727578305,10479.332727578305,0,bullish,neutral,41.270041277402605,360.25642857142935,10479.332727578305,0.0,2024-04
2024-04-21 21:00:00,2024-04-21,64661.7,10479.332727578305,10479.332727578305,0,bullish,neutral,38.95943785616975,377.8185714285719,10479.332727578305,0.0,2024-04
2024-04-21 22:00:00,2024-04-21,65030.42,10479.332727578305,10479.332727578305,0,bullish,neutral,52.19538246997026,394.8985714285721,10479.332727578305,0.0,2024-04
2024-04-21 23:00:00,2024-04-21,64941.15,10479.332727578305,10479.332727578305,0,bullish,neutral,50.84288799062311,393.00071428571493,10479.332727578305,0.0,2024-04
2024-04-22 00:00:00,2024-04-22,64908.96,10479.332727578305,10479.332727578305,0,bullish,neutral,49.051053528468884,407.1571428571437,10479.332727578305,0.0,2024-04
2024-04-22 01:00:00,2024-04-22,64658.0,10479.332727578305,10479.332727578305,0,bullish,neutral,37.85552542913817,446.3707142857155,10479.332727578305,0.0,2024-04
2024-04-22 02:00:00,2024-04-22,64806.69,10479.332727578305,10479.332727578305,0,bullish,neutral,45.6874533380208,440.73428571428667,10479.332727578305,0.0,2024-04
2024-04-22 03:00:00,2024-04-22,65703.5,10479.332727578305,10479.332727578305,0,bullish,neutral,63.40139250497924,502.9114285714298,10479.332727578305,0.0,2024-04
2024-04-22 04:00:00,2024-04-22,65738.48,10479.332727578305,10479.332727578305,0,bullish,neutral,63.679633215230496,511.6335714285727,10479.332727578305,0.0,2024-04
2024-04-22 05:00:00,2024-04-22,66377.99,10479.332727578305,10479.332727578305,0,bullish,neutral,68.64703810740293,544.5442857142864,10479.332727578305,0.0,2024-04
2024-04-22 06:00:00,2024-04-22,66300.0,10479.332727578305,10479.332727578305,0,bullish,neutral,76.98099014242254,502.500000000001,10479.332727578305,0.0,2024-04
2024-04-22 07:00:00,2024-04-22,65980.0,10479.332727578305,10479.332727578305,0,bullish,neutral,67.72365786909137,513.5985714285723,10479.332727578305,0.0,2024-04
2024-04-22 08:00:00,2024-04-22,65961.59,10479.332727578305,10479.332727578305,0,bullish,neutral,68.38493708326885,515.9057142857154,10479.332727578305,0.0,2024-04
2024-04-22 09:00:00,2024-04-22,65938.0,10479.332727578305,10479.332727578305,0,bullish,neutral,73.1418729048001,510.6014285714295,10479.332727578305,0.0,2024-04
2024-04-22 10:00:00,2024-04-22,66048.18,10479.332727578305,10479.332727578305,0,bullish,neutral,73.15970834169653,503.83928571428623,10479.332727578305,0.0,2024-04
2024-04-22 11:00:00,2024-04-22,65877.47,10479.332727578305,10479.332727578305,0,bullish,neutral,69.10380545626933,495.62285714285775,10479.332727578305,0.0,2024-04
2024-04-22 12:00:00,2024-04-22,65995.48,10479.332727578305,10479.332727578305,0,bullish,neutral,66.46129703541331,483.3142857142863,10479.332727578305,0.0,2024-04
2024-04-22 13:00:00,2024-04-22,66114.0,10479.332727578305,10479.332727578305,0,bullish,neutral,69.80797486950136,509.71142857142905,10479.332727578305,0.0,2024-04
2024-04-22 14:00:00,2024-04-22,66031.77,10479.332727578305,10479.332727578305,0,bullish,neutral,68.64767371176558,518.0128571428571,10479.332727578305,0.0,2024-04
2024-04-22 15:00:00,2024-04-22,65994.38,10479.332727578305,10479.332727578305,0,bullish,neutral,73.88935366922547,474.024285714286,10479.332727578305,0.0,2024-04
2024-04-22 16:00:00,2024-04-22,66154.73,10479.332727578305,10479.332727578305,0,bullish,neutral,73.99774983262479,484.2771428571427,10479.332727578305,0.0,2024-04
2024-04-22 17:00:00,2024-04-22,66540.0,10479.332727578305,10479.332727578305,0,bullish,neutral,68.20742314351968,438.15142857142774,10479.332727578305,0.0,2024-04
2024-04-22 18:00:00,2024-04-22,66331.17,10479.332727578305,10479.332727578305,0,bullish,neutral,61.99296638186049,440.239999999999,10479.332727578305,0.0,2024-04
2024-04-22 19:00:00,2024-04-22,66524.77,10479.332727578305,10479.332727578305,0,bullish,neutral,53.62405435830926,422.77142857142775,10479.332727578305,0.0,2024-04
2024-04-22 20:00:00,2024-04-22,66509.5,10479.332727578305,10479.332727578305,0,bullish,neutral,55.337960414971064,430.21714285714137,10479.332727578305,0.0,2024-04
2024-04-22 21:00:00,2024-04-22,66526.94,10479.332727578305,10479.332727578305,0,bullish,neutral,66.47608145554116,409.95571428571253,10479.332727578305,0.0,2024-04
2024-04-22 22:00:00,2024-04-22,67027.97,10479.332727578305,10479.332727578305,0,bullish,neutral,74.88727700446029,436.6949999999976,10479.332727578305,0.0,2024-04
2024-04-22 23:00:00,2024-04-22,66819.32,10479.332727578305,10479.332727578305,0,bullish,neutral,68.93292316148977,450.1907142857121,10479.332727578305,0.0,2024-04
2024-04-23 00:00:00,2024-04-23,67028.14,10479.332727578305,10479.332727578305,0,bullish,neutral,70.19603317226783,454.11928571428354,10479.332727578305,0.0,2024-04
2024-04-23 01:00:00,2024-04-23,66780.0,10479.332727578305,10479.332727578305,0,bullish,neutral,68.02500449358108,454.09142857142643,10479.332727578305,0.0,2024-04
2024-04-23 02:00:00,2024-04-23,66615.79,10479.332727578305,10479.332727578305,0,bullish,neutral,62.16413373856764,453.02571428571224,10479.332727578305,0.0,2024-04
2024-04-23 03:00:00,2024-04-23,66435.01,10479.332727578305,10479.332727578305,0,bullish,neutral,56.14488459076388,436.5892857142836,10479.332727578305,0.0,2024-04
2024-04-23 04:00:00,2024-04-23,66244.02,10479.332727578305,10479.332727578305,0,bullish,neutral,53.900550211860825,428.460714285712,10479.332727578305,0.0,2024-04
2024-04-23 05:00:00,2024-04-23,66490.01,10479.332727578305,10479.332727578305,0,bullish,neutral,58.45966880247898,428.29714285714,10479.332727578305,0.0,2024-04
2024-04-23 06:00:00,2024-04-23,66378.16,10479.332727578305,10479.332727578305,0,bullish,neutral,53.877821630245386,416.5799999999976,10479.332727578305,0.0,2024-04
2024-04-23 07:00:00,2024-04-23,66099.79,10479.332727578305,10479.332727578305,0,bullish,neutral,42.06534317239937,398.0271428571411,10479.332727578305,0.0,2024-04
2024-04-23 08:00:00,2024-04-23,66215.07,10479.332727578305,10479.332727578305,0,bullish,neutral,47.834294625444315,390.8057142857132,10479.332727578305,0.0,2024-04
2024-04-23 09:00:00,2024-04-23,66058.99,10479.332727578305,10479.332727578305,0,bullish,neutral,41.18808884178075,376.1207142857134,10479.332727578305,0.0,2024-04
2024-04-23 10:00:00,2024-04-23,66210.74,10479.332727578305,10479.332727578305,0,bullish,neutral,44.62542005768831,367.9357142857137,10479.332727578305,0.0,2024-04
2024-04-23 11:00:00,2024-04-23,66043.99,10479.332727578305,10479.332727578305,0,bullish,neutral,41.754846023287406,379.8621428571423,10479.332727578305,0.0,2024-04
2024-04-23 12:00:00,2024-04-23,66134.91,10479.332727578305,10479.332727578305,0,bullish,neutral,32.27056515971489,360.2999999999998,10479.332727578305,0.0,2024-04
2024-04-23 13:00:00,2024-04-23,66509.29,10479.332727578305,10479.332727578305,0,bullish,neutral,44.225145381843866,367.3835714285711,10479.332727578305,0.0,2024-04
2024-04-23 14:00:00,2024-04-23,66909.78,10479.332727578305,10479.332727578305,0,bullish,neutral,47.94226663604505,395.25,10479.332727578305,0.0,2024-04
2024-04-23 15:00:00,2024-04-23,66419.56,10479.332727578305,10479.332727578305,0,bullish,neutral,44.220124051473654,409.27999999999986,10479.332727578305,0.0,2024-04
2024-04-23 16:00:00,2024-04-23,66747.36,10479.332727578305,10479.332727578305,0,bullish,neutral,52.00463181628984,416.65928571428543,10479.332727578305,0.0,2024-04
2024-04-23 17:00:00,2024-04-23,66753.71,10479.332727578305,10479.332727578305,0,bullish,neutral,55.12837842184442,415.5828571428574,10479.332727578305,0.0,2024-04
2024-04-23 18:00:00,2024-04-23,66783.56,10479.332727578305,10479.332727578305,0,bullish,neutral,59.156913593628424,405.22285714285783,10479.332727578305,0.0,2024-04
2024-04-23 19:00:00,2024-04-23,66484.43,10479.332727578305,10479.332727578305,0,bullish,neutral,49.90697581368824,403.5271428571442,10479.332727578305,0.0,2024-04
2024-04-23 20:00:00,2024-04-23,66352.94,10479.332727578305,10479.332727578305,0,bullish,neutral,49.5822926534952,415.1671428571447,10479.332727578305,0.0,2024-04
2024-04-23 21:00:00,2024-04-23,66352.01,10479.332727578305,10479.332727578305,0,bullish,neutral,54.60017071441937,399.0207142857159,10479.332727578305,0.0,2024-04
2024-04-23 22:00:00,2024-04-23,66362.85,10479.332727578305,10479.332727578305,0,bullish,neutral,52.80206903348754,390.45642857142957,10479.332727578305,0.0,2024-04
2024-04-23 23:00:00,2024-04-23,66414.0,10479.332727578305,10479.332727578305,0,bullish,neutral,57.01032760013425,394.0735714285724,10479.332727578305,0.0,2024-04
2024-04-24 00:00:00,2024-04-24,66742.19,10479.332727578305,10479.332727578305,0,bullish,neutral,59.81081709731846,401.6650000000009,10479.332727578305,0.0,2024-04
2024-04-24 01:00:00,2024-04-24,66743.25,10479.332727578305,10479.332727578305,0,bullish,neutral,63.749803366332564,389.8000000000008,10479.332727578305,0.0,2024-04
2024-04-24 02:00:00,2024-04-24,66530.01,10479.332727578305,10479.332727578305,0,bullish,neutral,57.412424206009156,384.4778571428573,10479.332727578305,0.0,2024-04
2024-04-24 03:00:00,2024-04-24,66608.14,10479.332727578305,10479.332727578305,0,bullish,neutral,52.08643783741925,360.08285714285637,10479.332727578305,0.0,2024-04
2024-04-24 04:00:00,2024-04-24,67008.0,10479.332727578305,10479.332727578305,0,bullish,neutral,52.07369185552441,343.36785714285674,10479.332727578305,0.0,2024-04
2024-04-24 05:00:00,2024-04-24,66735.06,10479.332727578305,10479.332727578305,0,bullish,neutral,57.33393461520418,331.61071428571347,10479.332727578305,0.0,2024-04
2024-04-24 06:00:00,2024-04-24,66778.26,10479.332727578305,10479.332727578305,0,bullish,neutral,50.82781456949814,316.0842857142852,10479.332727578305,0.0,2024-04
2024-04-24 07:00:00,2024-04-24,66630.9,10479.332727578305,10479.332727578305,0,bullish,neutral,46.941022332670954,314.2485714285701,10479.332727578305,0.0,2024-04
2024-04-24 08:00:00,2024-04-24,66533.99,10479.332727578305,10479.332727578305,0,bullish,neutral,43.984612640551305,314.3328571428553,10479.332727578305,0.0,2024-04
2024-04-24 09:00:00,2024-04-24,66366.01,10479.332727578305,10479.332727578305,0,bullish,neutral,46.95308962163682,306.82857142856875,10479.332727578305,0.0,2024-04
2024-04-24 10:00:00,2024-04-24,66432.25,10479.332727578305,10479.332727578305,0,bullish,neutral,52.11152111517221,293.24571428571136,10479.332727578305,0.0,2024-04
2024-04-24 11:00:00,2024-04-24,66571.52,10479.332727578305,10479.332727578305,0,bullish,neutral,55.44319742900495,297.82714285713985,10479.332727578305,0.0,2024-04
2024-04-24 12:00:00,2024-04-24,66353.02,10479.332727578305,10479.332727578305,0,bullish,neutral,49.77900477958042,312.7364285714253,10479.332727578305,0.0,2024-04
2024-04-24 13:00:00,2024-04-24,66054.99,10479.332727578305,10479.332727578305,0,neutral,neutral,42.735267573461016,327.6221428571402,10479.332727578305,0.0,2024-04
2024-04-24 14:00:00,2024-04-24,65234.85,10479.332727578305,10479.332727578305,0,neutral,neutral,24.562753555674576,406.902857142855,10479.332727578305,0.0,2024-04
2024-04-24 15:00:00,2024-04-24,64610.11,10479.332727578305,10479.332727578305,0,neutral,neutral,20.2618679841776,443.11928571428405,10479.332727578305,0.0,2024-04
2024-04-24 16:00:00,2024-04-24,64798.0,10479.332727578305,10479.332727578305,0,neutral,neutral,25.68214557492432,463.6235714285701,10479.332727578305,0.0,2024-04
